type,model_only,preds,human_only,poss,second_label,words,labels,direct_en_translation,type_label
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,ADP,0,k,0,,
,0,0,0,PRON,0,němu,0,,
,0,0,0,VERB,0,přiklekl,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,uchopil,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,0,ADP,0,za,0,,
,0,0,0,NOUN,0,ramena,0,,
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,U,1,,
,0,0,0,NOUN,0,snídaně,0,,
,0,0,0,AUX,0,byl,0,,
,0,0,0,NOUN,0,otec,0,,
,0,0,0,ADV,0,stále,0,,
,0,0,0,ADJ,0,zasmušilý,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,A,0,,
,0,0,0,SCONJ,0,protože,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,ADV,0,nikdy,0,,
,0,0,0,AUX,0,není,0,,
,0,0,0,ADJ,0,jistá,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,VERB,0,najde,0,,
,0,0,0,ADJ,0,vhodný,0,,
,0,0,0,NOUN,0,kámen,0,,
,0,0,0,ADV,0,pokaždé,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,když,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,0,VERB,0,potřebuje,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,1,VERB,1,posiluje,1,0,c
,0,0,0,CCONJ,0,i,0,,
,0,1,0,ADP,1,za,1,,
,0,0,0,NOUN,0,chůze,0,,
,0,0,0,PUNCT,0,-,0,,
,0,0,0,ADP,0,pro,0,,
,0,0,0,NOUN,0,jistotu,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,0,VERB,0,nosí,0,,
,0,0,0,ADP,0,s,0,,
,0,0,0,PRON,0,sebou,0,,
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,Na,1,,
,0,0,0,NOUN,0,jihozápad,0,,
,0,0,0,VERB,0,zajížděli,0,,
,0,0,0,ADP,0,proti,0,,
,0,0,0,NOUN,0,toku,0,,
,0,0,0,ADJ,0,horního,0,,
,0,0,0,PROPN,0,Dunaje,0,,
,0,0,0,PART,0,až,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,PROPN,0,Würzburku,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,PROPN,0,Mohuče,0,,
,0,0,0,CCONJ,0,a,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,jihovýchod,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,naopak,0,,
,0,0,0,VERB,0,vypravovali,0,,
,0,0,0,ADP,0,po,0,,
,0,0,0,NOUN,0,proudu,0,,
,0,0,0,PROPN,0,Dunaje,0,,
,0,0,0,PART,0,až,0,,
,0,0,0,ADP,0,k,0,,
,0,0,0,ADJ,0,Černému,0,,
,0,0,0,NOUN,0,moři,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,Ty,0,,
,0,0,0,NUM,0,čtyři,0,,
,0,0,0,NOUN,0,místnosti,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kde,0,,
,0,0,0,ADV,0,několikrát,0,,
,0,0,0,VERB,0,přenocoval,0,,
,0,0,0,PROPN,0,Heinrich,0,,
,0,0,0,PROPN,0,Himmler,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,AUX,0,jsou,0,,
,0,0,0,ADV,0,mnohem,0,,
,1,1,0,ADJ,0,útulnější,0,,
,0,0,0,SCONJ,0,než,0,,
,0,0,0,DET,0,náš,0,,
,0,0,0,NOUN,0,byt,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,hlavně,0,,
,0,0,0,PUNCT,0,-,0,,
,0,0,0,VERB,0,mají,0,,
,0,0,0,NOUN,0,koupelnu,0,,
,0,0,0,PUNCT,0,!,0,,
,0,1,0,ADP,1,Na,1,,
,0,0,0,DET,0,můj,0,,
,0,0,0,ADJ,0,udivený,0,,
,0,0,0,NOUN,0,dotaz,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,proč,0,,
,0,0,0,VERB,0,chodí,0,,
,0,0,1,ADP,1,k,1,,
,0,0,0,PROPN,0,Himmlerovi,0,,
,0,0,0,NOUN,0,mufloni,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kde,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,berou,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,jak,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,VERB,0,dostanou,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,mi,0,,
,0,0,0,VERB,0,řekl,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,1,1,0,NOUN,0,muflon,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,slangový,0,,
,0,0,0,NOUN,0,výraz,0,,
,0,0,0,ADP,0,pro,0,,
,0,0,0,NOUN,0,návštěvníka,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Pozorovatelská,0,,
,0,0,0,NOUN,0,mise,0,,
,0,0,0,ADJ,0,Evropského,0,,
,0,0,0,NOUN,0,parlamentu,0,,
,0,0,0,AUX,0,bude,0,,
,0,0,0,ADV,0,zapotřebí,0,,
,0,0,0,CCONJ,0,i,0,,
,0,1,0,ADP,1,při,1,,
,0,0,0,DET,0,tomto,0,,
,0,0,0,ADJ,0,dodatečném,0,,
,0,0,0,NOUN,0,hlasování,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,Než,0,,
,0,0,0,VERB,0,dorazili,0,,
,0,0,0,ADP,0,k,0,,
,0,0,0,NOUN,0,řece,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,setmělo,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Živí,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,DET,0,těmi,0,,
,0,0,0,ADJ,0,nejtvrdšími,0,,
,0,0,0,NOUN,0,ořechy,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,jaké,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,ADJ,0,jihoamerické,0,,
,0,0,0,NOUN,0,džungli,0,,
,0,0,0,VERB,0,rostou,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,ADJ,0,jediní,0,,
,0,0,0,ADJ,0,zdejší,0,,
,0,0,0,NOUN,0,obyvatelé,0,,
,0,0,0,PRON,0,si,0,,
,0,1,0,ADP,1,s,1,,
,0,0,0,DET,0,jejich,0,,
,0,0,0,NOUN,0,skořápkou,0,,
,0,0,0,VERB,0,umí,0,,
,0,0,0,VERB,0,poradit,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,VERB,1,Zdá,1,0,c
,0,0,1,PRON,1,se,1,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PROPN,0,Čechové,0,,
,0,0,0,ADJ,0,desátého,0,,
,0,0,0,NOUN,0,století,0,,
,0,0,0,VERB,0,užívali,0,,
,0,0,0,DET,0,oněch,0,,
,0,1,0,NOUN,1,šátečků,1,0,n
,0,0,0,SCONJ,0,co,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,1,ADJ,1,drobných,1,0,c
,0,0,0,PUNCT,0,“,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,neboť,0,,
,0,0,0,ADJ,0,stříbrná,0,,
,0,0,0,NOUN,0,mince,0,,
,0,0,0,VERB,0,měla,0,,
,0,1,0,ADP,1,podle,1,,
,0,0,0,ADJ,0,Ibráhímových,0,,
,0,0,0,NOUN,0,údajů,0,,
,0,0,0,NOUN,0,hodnotu,0,,
,0,0,0,ADV,0,poměrně,0,,
,0,1,0,ADJ,1,vysokou,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,1,ADP,1,Na,1,,
,0,0,1,NOUN,1,rohu,1,1,c
,0,0,0,ADJ,0,Spálené,0,,
,0,0,0,NOUN,0,ulice,0,,
,0,0,0,VERB,0,uviděl,0,,
,0,0,0,NUM,0,dva,0,,
,0,0,0,NOUN,0,muže,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,ADJ,0,zakrvácených,0,,
,0,0,0,ADJ,0,gumových,0,,
,0,0,0,NOUN,0,zástěrách,0,,
,0,0,0,ADJ,0,prodávající,0,,
,0,0,0,NOUN,0,kapry,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NOUN,0,voda,0,,
,0,0,0,ADP,0,ze,0,,
,0,0,0,ADJ,0,žlutých,0,,
,0,0,0,NOUN,0,kádí,0,,
,0,0,0,VERB,0,přetékala,0,,
,0,0,0,ADP,0,přes,0,,
,0,0,0,NOUN,0,okraj,0,,
,0,0,0,ADP,0,na,0,,
,0,0,0,NOUN,0,chodník,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kde,0,,
,0,0,0,VERB,0,přimrzala,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,ADV,0,Určitě,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NOUN,0,tati,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,řekl,0,,
,0,0,0,NOUN,0,chlapec,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,zajíkl,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,A,0,,
,0,0,0,SCONJ,0,protože,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,DET,0,tento,0,,
,0,0,0,ADJ,0,rekordní,0,,
,0,0,1,NOUN,1,výkon,1,0,c
,0,0,0,VERB,0,odehrává,0,,
,0,0,0,ADV,0,vysoko,0,,
,0,0,0,ADP,0,v,0,,
,0,0,1,NOUN,1,korunách,1,0,c
,0,0,0,NOUN,0,stromů,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kde,0,,
,0,0,0,NOUN,0,indri,0,,
,0,1,0,VERB,1,překonává,1,1,c
,0,0,0,NOUN,0,vzdálenost,0,,
,0,0,0,ADP,0,mezi,0,,
,0,0,0,NUM,0,dvěma,0,,
,0,0,0,NOUN,0,kmeny,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,nemůže,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,rozběhnout,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,I,0,,
,0,1,0,ADP,1,po,1,,
,0,1,0,NOUN,1,vyhlášení,1,1,c
,0,0,0,NOUN,0,nezávislosti,0,,
,0,0,0,VERB,0,zůstane,0,,
,0,0,0,ADJ,0,jižní,0,,
,0,0,0,PROPN,0,Súdán,0,,
,0,0,0,NUM,0,jednou,0,,
,0,1,0,ADP,1,z,1,,
,0,0,0,ADJ,0,nejchudších,0,,
,0,0,0,NOUN,0,zemí,0,,
,0,0,1,ADP,1,na,1,,
,0,0,0,NOUN,0,světě,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,Kdoví,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kam,0,,
,0,0,0,PART,0,až,0,,
,0,0,0,AUX,0,by,0,,
,0,0,0,VERB,0,doskočil,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,_,0,kdyby,0,,
,0,0,0,VERB,0,skákal,0,,
,0,1,0,ADP,1,s,1,,
,0,0,0,NOUN,0,rozběhem,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PRON,0,Nikdo,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,nemůže,0,,
,1,1,0,VERB,0,dovolit,0,,
,1,1,0,VERB,0,udělat,0,,
,0,0,1,ADJ,1,chybný,1,0,c
,0,1,0,NOUN,1,krok,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ani,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Chartúmu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ani,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Jubě,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ani,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Bruselu,0,,
,0,0,0,CCONJ,0,nebo,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,ADJ,0,Africké,0,,
,0,0,0,NOUN,0,unii,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,X,0,Addis,0,,
,0,0,0,PROPN,0,Abebě,0,,
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,Po,1,,
,0,0,0,NUM,0,dvaceti,0,,
,0,0,0,NOUN,0,letech,0,,
,0,0,0,ADV,0,konečně,0,,
,0,0,0,VERB,0,vidíme,0,,
,0,0,0,ADP,0,na,0,,
,0,0,0,NOUN,0,konci,0,,
,0,0,0,ADJ,0,dlouhého,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,1,ADJ,1,vysilujícího,1,0,n
,0,0,1,NOUN,1,tunelu,1,0,n
,0,0,0,ADJ,0,první,0,,
,0,1,0,NOUN,1,paprsky,1,1,c
,0,0,1,NOUN,1,světla,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Pane,0,,
,0,0,0,ADJ,0,předsedající,0,,
,0,0,0,PUNCT,0,",",0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,ADJ,0,dnešní,0,,
,0,0,0,NOUN,0,rozpravě,0,,
,0,0,0,AUX,0,bychom,0,,
,0,0,0,VERB,0,měli,0,,
,0,1,0,VERB,1,odolat,1,1,c
,0,0,1,NOUN,1,pokušení,1,1,c
,0,0,0,ADJ,0,přehnaného,0,,
,0,0,0,NOUN,0,optimismu,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,A,0,,
,0,0,0,ADV,0,kdy,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,VERB,0,mělo,0,,
,0,0,0,VERB,0,byt,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,to,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,AUX,0,bylo,0,,
,0,0,0,ADV,0,dnes,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,no,0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,VERB,0,nevim,0,,
,0,0,0,ADV,0,jak,0,,
,0,0,0,PRON,0,jim,0,,
,0,0,0,DET,0,to,0,,
,0,1,0,VERB,1,vyšlo,1,0,c
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,V,1,,
,0,0,0,NOUN,0,noci,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,PRON,0,mi,0,,
,1,1,0,VERB,0,zdálo,0,,
,0,1,0,ADP,1,o,1,,
,0,0,0,ADJ,0,břišních,0,,
,1,1,0,NOUN,0,tanečnicích,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,takže,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,PRON,0,já,0,,
,0,0,0,VERB,0,nemám,0,,
,0,0,0,NOUN,0,čas,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,já,0,,
,0,0,0,SCONJ,0,dyž,0,,
,0,0,0,AUX,0,su,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Kyjově,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,VERB,0,dojedu,0,,
,0,0,0,ADV,0,dom,0,,
,0,1,0,ADP,1,o,1,,
,0,0,0,NUM,0,půl,0,,
,0,0,0,ADJ,0,šesté,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,fakt,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,PART,0,ano,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,já,0,,
,0,0,0,VERB,0,jedu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,INTJ,0,eee,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,VERB,1,Zdá,1,0,c
,0,0,1,PRON,1,se,1,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,DET,0,onou,0,,
,0,0,0,NOUN,0,dobou,0,,
,0,0,1,VERB,1,opouštěly,1,1,x
,0,0,0,PROPN,0,Čechy,0,,
,0,0,0,ADV,0,především,0,,
,0,0,0,NOUN,0,suroviny,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,polotovary,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,například,0,,
,0,0,1,ADV,1,právě,1,,
,0,1,0,ADJ,1,uvedený,1,0,c
,0,0,0,NOUN,0,vosk,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,případně,0,,
,0,0,0,ADV,0,též,0,,
,0,0,0,NOUN,0,zboží,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,která,0,,
,0,0,0,DET,0,naším,0,,
,0,0,0,NOUN,0,územím,0,,
,0,0,1,VERB,1,procházela,1,0,c
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,NOUN,0,zásilky,0,,
,0,0,0,ADJ,0,tranzitního,0,,
,0,0,0,NOUN,0,obchodu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,třeba,0,,
,0,0,0,ADJ,0,saská,0,,
,0,0,0,NOUN,0,sůl,0,,
,0,0,0,ADP,0,ze,0,,
,0,0,0,NOUN,0,solivarů,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,NOUN,0,okolí,0,,
,0,0,0,X,0,Halle,0,,
,0,0,0,X,0,an,0,,
,0,0,0,X,0,der,0,,
,0,0,0,X,0,Saale,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Kupodivu,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,VERB,0,zvládla,0,,
,0,0,0,CCONJ,0,i,0,,
,0,0,0,ADJ,0,zabijačkovou,0,,
,0,0,0,NOUN,0,polévku,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,přestože,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,ADV,0,stále,0,,
,0,0,0,ADJ,0,přesvědčená,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,NOUN,0,jídlo,0,,
,0,0,0,AUX,0,by,0,,
,0,0,0,VERB,0,nemělo,0,,
,0,0,0,VERB,0,mít,0,,
,0,0,0,ADJ,0,černou,0,,
,0,0,0,NOUN,0,barvu,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,Až,0,,
,0,0,0,DET,0,tato,0,,
,0,0,0,NOUN,0,zášť,0,,
,0,1,0,VERB,1,vyprchá,1,0,c
,0,0,0,CCONJ,0,a,0,,
,0,1,0,VERB,1,nadejde,1,1,c
,0,0,0,NOUN,0,čas,0,,
,0,0,1,VERB,1,budovat,1,1,c
,0,0,0,ADJ,0,státní,0,,
,0,0,0,NOUN,0,instituce,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,hned,0,,
,0,0,0,AUX,0,bude,0,,
,0,0,0,ADJ,0,patrná,0,,
,0,1,0,ADJ,1,křehká,1,1,c
,0,0,0,NOUN,0,rovnováha,0,,
,0,1,0,ADP,1,mezi,1,,
,0,0,0,NUM,0,třemi,0,,
,0,0,0,ADV,0,kulturně,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,jazykově,0,,
,0,0,0,ADJ,0,odlišnými,0,,
,0,0,0,NOUN,0,kmeny,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADP,0,Vzhledem,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,DET,0,tomu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,VERB,0,víme,0,,
,0,0,0,ADV,0,jistě,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,NOUN,0,družinách,0,,
,0,0,0,NOUN,0,členů,0,,
,0,0,0,ADJ,0,přemyslovského,0,,
,0,0,0,NOUN,0,rodu,0,,
,0,0,0,ADJ,0,skandinávští,0,,
,0,0,0,NOUN,0,bojovníci,0,,
,0,0,1,VERB,1,sloužili,1,1,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,možné,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,DET,0,tyto,0,,
,0,0,0,NOUN,0,nálezy,0,,
,0,1,0,VERB,1,zachycují,1,1,c
,0,0,0,NOUN,0,úspory,0,,
,0,1,0,ADP,1,ze,1,,
,0,0,0,NOUN,0,žoldu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,který,0,,
,0,0,0,ADJ,0,přemyslovská,0,,
,0,0,0,NOUN,0,správa,0,,
,0,0,0,ADJ,0,najatým,0,,
,0,0,0,NOUN,0,válečníkům,0,,
,0,0,1,VERB,1,platila,1,1,x
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Také,0,,
,0,0,0,ADJ,0,letošní,0,,
,0,0,0,NOUN,0,svátky,0,,
,0,0,0,NOUN,0,klidu,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,míru,0,,
,0,0,0,AUX,0,byly,0,,
,0,0,0,ADV,0,jen,0,,
,0,0,0,ADJ,0,nepříjemnou,0,,
,0,0,0,NOUN,0,připomínkou,0,,
,0,0,0,NOUN,0,skutečnosti,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,ADP,0,bez,0,,
,0,0,0,NOUN,0,rodiny,0,,
,0,0,0,AUX,0,není,0,,
,0,0,0,ADV,0,jaksi,0,,
,0,0,0,PRON,0,co,0,,
,0,0,0,VERB,0,oslavovat,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Požádala,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,NOUN,0,matku,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,_,0,aby,0,,
,0,0,0,PRON,0,se,0,,
,0,1,0,ADP,1,nad,1,,
,0,0,0,DET,0,touto,0,,
,0,0,0,NOUN,0,skutečností,0,,
,0,0,0,ADV,0,alespoň,0,,
,0,0,0,VERB,0,zamyslela,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,VERB,0,odmítla,0,,
,0,1,0,ADP,1,s,1,,
,0,0,0,DET,0,tím,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,AUX,0,nebude,0,,
,0,0,0,VERB,0,bydlet,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,NOUN,0,bytě,0,,
,0,1,0,ADP,1,po,1,,
,0,0,0,ADJ,0,nacistickém,0,,
,0,0,0,NOUN,0,hrdlořezovi,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADP,0,kvůli,0,,
,0,0,0,PRON,0,němuž,0,,
,0,0,1,VERB,1,padl,1,0,c
,0,0,0,DET,0,její,0,,
,0,0,0,NOUN,0,dědeček,0,,
,0,0,0,PROPN,0,Joe,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,PRON,0,ona,0,,
,0,0,0,DET,0,všechno,0,,
,0,0,1,VERB,1,pláce,1,0,c
,0,0,0,ADV,0,dohromady,0,,
,0,0,0,PUNCT,0,-,0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,PART,0,ne,0,,
,0,0,0,ADV,0,šak,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,DET,0,takový,0,,
,0,0,0,NOUN,0,nátělník,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Pane,0,,
,0,0,0,ADJ,0,předsedající,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,1,VERB,1,vítám,1,1,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,ADJ,0,jižní,0,,
,0,0,0,PROPN,0,Súdán,0,,
,0,0,0,AUX,0,bude,0,,
,0,0,0,ADJ,0,nezávislý,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,blahopřeji,0,,
,0,0,0,NOUN,0,obyvatelům,0,,
,0,0,0,ADJ,0,jižního,0,,
,0,0,0,PROPN,0,Súdánu,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,DET,0,tomu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,DET,0,toho,0,,
,0,1,0,VERB,1,dosáhli,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Vážený,0,,
,0,0,0,NOUN,0,pane,0,,
,0,0,0,NOUN,0,předsedo,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,dovolte,0,,
,0,0,0,PRON,0,mi,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,ADJ,0,první,0,,
,0,1,0,NOUN,1,řadě,1,0,c
,0,0,0,VERB,0,poblahopřát,0,,
,0,0,0,NOUN,0,pani,0,,
,0,0,0,PROPN,0,Oomenové,0,,
,0,0,0,PUNCT,0,-,0,,
,0,0,0,PROPN,0,Ruijtenové,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,DET,0,její,0,,
,0,0,0,ADJ,0,výstižné,0,,
,0,0,0,NOUN,0,zprávě,0,,
,0,0,0,CCONJ,0,a,0,,
,0,1,0,ADP,1,k,1,,
,0,0,0,NOUN,0,návrhu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,který,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,důkladný,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,zároveň,0,,
,0,0,0,ADJ,0,spravedlivý,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,takové,0,,
,0,0,0,NOUN,0,šaty,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,PRON,0,co,0,,
,0,0,0,AUX,0,by,0,,
,0,0,0,VERB,0,měla,0,,
,0,0,0,ADJ,0,dlúhé,0,,
,0,0,0,PRON,0,jesi,0,,
,0,0,0,AUX,0,by,0,,
,0,0,0,PART,0,jo,0,,
,0,0,1,ADP,1,do,1,,
